brand,file_type,counter_dict,year,month,week,module_link,budget,module_title,phase_title
CraftWarp,Orbit,"{'0': 25, '1': 37, '2': 26, '3': 12, '4': 15, '5': 19, '6': 4, '7': 4, '8': 8, '9': 7, 'a': 182, 'b': 25, 'c': 86, 'd': 53, 'e': 208, 'f': 30, 'g': 55, 'h': 49, 'i': 133, 'j': 4, 'k': 5, 'l': 113, 'm': 82, 'n': 98, 'o': 137, 'p': 67, 'q': 0, 'r': 127, 's': 127, 't': 196, 'u': 39, 'v': 18, 'w': 24, 'x': 6, 'y': 39, 'z': 2}",2017,1,52,kmwzrpljpq,2062,Gascogine-12,WS-64 Gascogine-12
Septellar,Orbit,"{'0': 112, '1': 104, '2': 81, '3': 31, '4': 27, '5': 38, '6': 21, '7': 13, '8': 15, '9': 31, 'a': 660, 'b': 131, 'c': 330, 'd': 343, 'e': 840, 'f': 200, 'g': 131, 'h': 224, 'i': 534, 'j': 26, 'k': 58, 'l': 444, 'm': 280, 'n': 576, 'o': 581, 'p': 256, 'q': 13, 'r': 513, 's': 514, 't': 609, 'u': 194, 'v': 53, 'w': 78, 'x': 37, 'y': 72, 'z': 16}",2017,1,1,tmprpwsxmqm,8186,Space Lift,VX-15 Space Lift
Septellar,Orbit,"{'0': 594, '1': 357, '2': 298, '3': 160, '4': 128, '5': 217, '6': 97, '7': 43, '8': 65, '9': 89, 'a': 1286, 'b': 223, 'c': 580, 'd': 673, 'e': 1727, 'f': 391, 'g': 281, 'h': 415, 'i': 1100, 'j': 36, 'k': 109, 'l': 810, 'm': 680, 'n': 1077, 'o': 953, 'p': 480, 'q': 26, 'r': 1000, 's': 902, 't': 1159, 'u': 412, 'v': 126, 'w': 163, 'x': 153, 'y': 143, 'z': 31}",2017,1,1,vrtpljjssq,16984,Ship Module,RI-36 Ship Module
FusionWave,Orbit,"{'0': 290, '1': 211, '2': 258, '3': 99, '4': 135, '5': 268, '6': 24, '7': 119, '8': 44, '9': 177, 'a': 211, 'b': 60, 'c': 159, 'd': 118, 'e': 428, 'f': 78, 'g': 70, 'h': 166, 'i': 254, 'j': 10, 'k': 29, 'l': 260, 'm': 83, 'n': 275, 'o': 307, 'p': 105, 'q': 16, 'r': 217, 's': 194, 't': 338, 'u': 128, 'v': 42, 'w': 48, 'x': 1, 'y': 60, 'z': 0}",2017,1,1,hqtmzlzwjpl,5282,Base Module,YS-51 Base Module
Sistema,Orbit,"{'0': 114, '1': 54, '2': 69, '3': 14, '4': 37, '5': 42, '6': 14, '7': 6, '8': 6, '9': 20, 'a': 328, 'b': 46, 'c': 226, 'd': 155, 'e': 374, 'f': 60, 'g': 70, 'h': 91, 'i': 307, 'j': 13, 'k': 18, 'l': 180, 'm': 111, 'n': 399, 'o': 354, 'p': 150, 'q': 4, 'r': 238, 's': 265, 't': 320, 'u': 120, 'v': 34, 'w': 78, 'x': 41, 'y': 41, 'z': 3}",2017,1,2,nrmjvhzmllw,4402,Space Lift,WI-12 Space Lift
Accelena,Orbit,"{'0': 132, '1': 70, '2': 85, '3': 30, '4': 84, '5': 29, '6': 46, '7': 34, '8': 18, '9': 35, 'a': 604, 'b': 93, 'c': 369, 'd': 306, 'e': 771, 'f': 138, 'g': 130, 'h': 164, 'i': 586, 'j': 3, 'k': 24, 'l': 370, 'm': 248, 'n': 560, 'o': 555, 'p': 225, 'q': 14, 'r': 515, 's': 512, 't': 626, 'u': 268, 'v': 61, 'w': 100, 'x': 50, 'y': 93, 'z': 4}",2017,1,2,sqqnkprxsn,7952,Base Module,RR-23 Base Module
Lunarex,Orbit,"{'0': 77, '1': 24, '2': 16, '3': 4, '4': 29, '5': 6, '6': 16, '7': 2, '8': 15, '9': 3, 'a': 83, 'b': 12, 'c': 72, 'd': 37, 'e': 110, 'f': 21, 'g': 15, 'h': 20, 'i': 78, 'j': 0, 'k': 4, 'l': 70, 'm': 23, 'n': 62, 'o': 62, 'p': 39, 'q': 6, 'r': 56, 's': 70, 't': 87, 'u': 33, 'v': 10, 'w': 10, 'x': 7, 'y': 11, 'z': 1}",2017,1,2,hvzhvmz,1191,Base Module,HV-11 Base Module
Lunarex,Orbit,"{'0': 4, '1': 7, '2': 1, '3': 2, '4': 3, '5': 5, '6': 3, '7': 2, '8': 0, '9': 3, 'a': 81, 'b': 12, 'c': 48, 'd': 41, 'e': 105, 'f': 21, 'g': 14, 'h': 19, 'i': 67, 'j': 0, 'k': 4, 'l': 42, 'm': 21, 'n': 60, 'o': 66, 'p': 23, 'q': 6, 'r': 57, 's': 65, 't': 69, 'u': 34, 'v': 10, 'w': 11, 'x': 7, 'y': 12, 'z': 0}",2017,1,2,tzmzrvrpjs,925,Base Module,RS-61 Base Module
FusionWave,Orbit,"{'0': 8, '1': 57, '2': 19, '3': 15, '4': 12, '5': 26, '6': 7, '7': 12, '8': 3, '9': 3, 'a': 521, 'b': 84, 'c': 265, 'd': 240, 'e': 761, 'f': 109, 'g': 110, 'h': 192, 'i': 448, 'j': 21, 'k': 39, 'l': 364, 'm': 186, 'n': 516, 'o': 465, 'p': 239, 'q': 12, 'r': 436, 's': 405, 't': 545, 'u': 202, 'v': 80, 'w': 87, 'x': 8, 'y': 51, 'z': 7}",2017,1,2,wklxzsnrw,6555,Base Module,YR-16 Base Module
FusionWave,Orbit,"{'0': 2, '1': 28, '2': 14, '3': 8, '4': 8, '5': 13, '6': 2, '7': 4, '8': 2, '9': 2, 'a': 290, 'b': 51, 'c': 177, 'd': 139, 'e': 462, 'f': 71, 'g': 68, 'h': 111, 'i': 275, 'j': 19, 'k': 24, 'l': 215, 'm': 97, 'n': 335, 'o': 326, 'p': 123, 'q': 9, 'r': 269, 's': 237, 't': 330, 'u': 94, 'v': 42, 'w': 68, 'x': 5, 'y': 30, 'z': 4}",2017,1,3,ktqpvhrpwnvzw,3954,Base Module,HS-33 Base Module
Tekno,Orbit,"{'0': 40, '1': 36, '2': 41, '3': 11, '4': 34, '5': 22, '6': 12, '7': 13, '8': 14, '9': 9, 'a': 330, 'b': 68, 'c': 209, 'd': 126, 'e': 508, 'f': 95, 'g': 48, 'h': 128, 'i': 209, 'j': 4, 'k': 66, 'l': 168, 'm': 75, 'n': 227, 'o': 283, 'p': 155, 'q': 2, 'r': 246, 's': 226, 't': 365, 'u': 119, 'v': 54, 'w': 50, 'x': 15, 'y': 36, 'z': 0}",2017,1,4,qwlxhktrhq,4044,Base Module,RY-65 Base Module
Tekno,Orbit,"{'0': 52, '1': 52, '2': 59, '3': 12, '4': 46, '5': 22, '6': 17, '7': 4, '8': 29, '9': 7, 'a': 354, 'b': 72, 'c': 237, 'd': 133, 'e': 583, 'f': 103, 'g': 71, 'h': 160, 'i': 344, 'j': 5, 'k': 47, 'l': 216, 'm': 105, 'n': 355, 'o': 373, 'p': 166, 'q': 2, 'r': 343, 's': 347, 't': 508, 'u': 100, 'v': 42, 'w': 106, 'x': 19, 'y': 49, 'z': 1}",2017,1,4,jkvqttwxxw,5141,Base Module,TV-64 Base Module
Tekno,Orbit,"{'0': 69, '1': 66, '2': 78, '3': 22, '4': 78, '5': 41, '6': 14, '7': 5, '8': 31, '9': 13, 'a': 276, 'b': 48, 'c': 229, 'd': 104, 'e': 450, 'f': 76, 'g': 72, 'h': 133, 'i': 314, 'j': 10, 'k': 43, 'l': 216, 'm': 58, 'n': 272, 'o': 318, 'p': 138, 'q': 4, 'r': 236, 's': 231, 't': 375, 'u': 82, 'v': 40, 'w': 100, 'x': 16, 'y': 49, 'z': 0}",2017,1,4,qtptmsrpqmlnjl,4307,Base Module,XT-31 Base Module
Lunarex,Orbit,"{'0': 52, '1': 41, '2': 42, '3': 22, '4': 11, '5': 27, '6': 21, '7': 13, '8': 2, '9': 11, 'a': 240, 'b': 41, 'c': 127, 'd': 131, 'e': 315, 'f': 71, 'g': 36, 'h': 47, 'i': 210, 'j': 6, 'k': 21, 'l': 116, 'm': 78, 'n': 183, 'o': 184, 'p': 62, 'q': 13, 'r': 180, 's': 164, 't': 210, 'u': 101, 'v': 16, 'w': 27, 'x': 30, 'y': 39, 'z': 3}",2017,1,4,plvjqqxknjt,2893,Base Module,IV-26 Base Module
Lunarex,Orbit,"{'0': 59, '1': 43, '2': 45, '3': 22, '4': 14, '5': 27, '6': 23, '7': 13, '8': 4, '9': 9, 'a': 259, 'b': 45, 'c': 138, 'd': 141, 'e': 345, 'f': 76, 'g': 36, 'h': 58, 'i': 219, 'j': 6, 'k': 23, 'l': 126, 'm': 83, 'n': 196, 'o': 200, 'p': 67, 'q': 13, 'r': 202, 's': 175, 't': 222, 'u': 105, 'v': 21, 'w': 30, 'x': 53, 'y': 47, 'z': 5}",2017,1,4,ljpnvvlkmwkw,3150,Base Module,HR-46 Base Module
Lunarex,Orbit,"{'0': 52, '1': 39, '2': 45, '3': 23, '4': 10, '5': 27, '6': 21, '7': 14, '8': 2, '9': 9, 'a': 239, 'b': 40, 'c': 126, 'd': 129, 'e': 310, 'f': 71, 'g': 36, 'h': 47, 'i': 207, 'j': 6, 'k': 20, 'l': 114, 'm': 78, 'n': 181, 'o': 182, 'p': 64, 'q': 13, 'r': 176, 's': 162, 't': 209, 'u': 100, 'v': 13, 'w': 25, 'x': 26, 'y': 39, 'z': 3}",2017,1,4,tsqqpvqk,2858,Base Module,WR-56 Base Module
Lunarex,Orbit,"{'0': 57, '1': 38, '2': 43, '3': 21, '4': 9, '5': 29, '6': 21, '7': 13, '8': 2, '9': 9, 'a': 219, 'b': 36, 'c': 118, 'd': 118, 'e': 275, 'f': 66, 'g': 34, 'h': 36, 'i': 206, 'j': 6, 'k': 18, 'l': 101, 'm': 73, 'n': 176, 'o': 175, 'p': 57, 'q': 14, 'r': 160, 's': 152, 't': 200, 'u': 99, 'v': 9, 'w': 21, 'x': 7, 'y': 33, 'z': 1}",2017,1,4,qvhjxz,2652,Base Module,YV-31 Base Module
Lunarex,Orbit,"{'0': 56, '1': 41, '2': 41, '3': 24, '4': 10, '5': 27, '6': 19, '7': 14, '8': 3, '9': 9, 'a': 242, 'b': 39, 'c': 131, 'd': 129, 'e': 319, 'f': 72, 'g': 37, 'h': 46, 'i': 213, 'j': 4, 'k': 20, 'l': 117, 'm': 81, 'n': 185, 'o': 186, 'p': 66, 'q': 13, 'r': 189, 's': 162, 't': 204, 'u': 103, 'v': 19, 'w': 24, 'x': 36, 'y': 40, 'z': 3}",2017,1,4,hlpnjppjphm,2924,Base Module,XR-13 Base Module
Sistema,Orbit,"{'0': 39, '1': 116, '2': 74, '3': 8, '4': 11, '5': 19, '6': 16, '7': 14, '8': 26, '9': 10, 'a': 1021, 'b': 143, 'c': 491, 'd': 480, 'e': 1617, 'f': 264, 'g': 202, 'h': 324, 'i': 881, 'j': 18, 'k': 42, 'l': 468, 'm': 383, 'n': 951, 'o': 760, 'p': 340, 'q': 30, 'r': 737, 's': 997, 't': 1255, 'u': 362, 'v': 122, 'w': 176, 'x': 22, 'y': 225, 'z': 6}",2017,1,4,nqswprrz,12650,Space Storage,TH-21 Space Storage
FusionWave,Orbit,"{'0': 18, '1': 21, '2': 19, '3': 9, '4': 13, '5': 4, '6': 2, '7': 5, '8': 1, '9': 2, 'a': 137, 'b': 37, 'c': 88, 'd': 56, 'e': 233, 'f': 43, 'g': 52, 'h': 50, 'i': 155, 'j': 14, 'k': 4, 'l': 70, 'm': 58, 'n': 176, 'o': 193, 'p': 48, 'q': 7, 'r': 136, 's': 163, 't': 204, 'u': 76, 'v': 31, 'w': 18, 'x': 1, 'y': 27, 'z': 4}",2017,1,5,tvwsxnksr,2175,Gascogine-12,TS-56 Gascogine-12
FusionWave,Orbit,"{'0': 64, '1': 43, '2': 34, '3': 16, '4': 19, '5': 15, '6': 13, '7': 10, '8': 10, '9': 7, 'a': 223, 'b': 46, 'c': 171, 'd': 91, 'e': 232, 'f': 56, 'g': 49, 'h': 75, 'i': 240, 'j': 9, 'k': 10, 'l': 139, 'm': 111, 'n': 250, 'o': 293, 'p': 130, 'q': 1, 'r': 178, 's': 214, 't': 295, 'u': 142, 'v': 18, 'w': 30, 'x': 15, 'y': 46, 'z': 5}",2017,1,5,rqpqthq,3300,Space Lift,VY-54 Space Lift
FusionWave,Orbit,"{'0': 126, '1': 146, '2': 155, '3': 69, '4': 94, '5': 57, '6': 44, '7': 21, '8': 30, '9': 24, 'a': 1132, 'b': 215, 'c': 951, 'd': 622, 'e': 1951, 'f': 325, 'g': 338, 'h': 604, 'i': 1431, 'j': 19, 'k': 74, 'l': 854, 'm': 677, 'n': 1543, 'o': 1766, 'p': 494, 'q': 27, 'r': 1287, 's': 1159, 't': 1697, 'u': 676, 'v': 187, 'w': 298, 'x': 38, 'y': 181, 'z': 13}",2017,1,5,qwjqmtrqwnwsw,19325,Gascogine-12,TT-65 Gascogine-12
FusionWave,Orbit,"{'0': 103, '1': 139, '2': 121, '3': 81, '4': 72, '5': 107, '6': 42, '7': 45, '8': 32, '9': 24, 'a': 1504, 'b': 536, 'c': 1023, 'd': 857, 'e': 2547, 'f': 503, 'g': 463, 'h': 871, 'i': 1933, 'j': 32, 'k': 144, 'l': 989, 'm': 655, 'n': 1888, 'o': 1684, 'p': 560, 'q': 46, 'r': 1444, 's': 1571, 't': 2303, 'u': 941, 'v': 173, 'w': 362, 'x': 47, 'y': 246, 'z': 17}",2017,1,5,wsxkllxsphq,24105,Gascogine-12,WH-63 Gascogine-12
Sistema,Orbit,"{'0': 229, '1': 207, '2': 160, '3': 80, '4': 67, '5': 84, '6': 31, '7': 24, '8': 89, '9': 21, 'a': 1393, 'b': 230, 'c': 1014, 'd': 646, 'e': 2348, 'f': 467, 'g': 393, 'h': 660, 'i': 1501, 'j': 35, 'k': 133, 'l': 850, 'm': 471, 'n': 1673, 'o': 1672, 'p': 552, 'q': 42, 'r': 1347, 's': 1326, 't': 2019, 'u': 624, 'v': 144, 'w': 596, 'x': 63, 'y': 291, 'z': 56}",2017,1,5,svskhzlmmt,21538,Gascogine-12,IR-12 Gascogine-12
Sistema,Ground,"{'e': 92, 't': 81, 'a': 76, 'i': 65, 'r': 63, 'c': 49, 's': 46, 'o': 44, 'n': 44, 'd': 26, 'u': 26, 'h': 23, 'm': 21, 'y': 21, 'f': 20, 'p': 18, 'l': 15, 'g': 10, 'w': 7, 'b': 5, 'v': 4, 'x': 3, 'q': 2, '3': 0, '4': 0, '6': 0, '8': 0, 'k': 0, '0': 0, '2': 0, '1': 0, 'z': 0, '7': 0, 'j': 0, '9': 0, '5': 0}",2017,2,5,lmmssqqlw,761,Ship Module,VV-35 Ship Module
Septellar,Ground,"{'t': 54, 'e': 46, 'i': 38, 'a': 35, 'n': 31, 's': 31, 'r': 26, 'o': 26, 'l': 21, 'u': 18, 'f': 18, 'c': 16, 'h': 15, 'd': 13, 'p': 13, 'g': 12, 'w': 11, 'y': 10, 'm': 7, 'v': 5, 'k': 2, 'q': 2, '4': 1, '0': 1, 'b': 1, 'x': 1, 'j': 1, '3': 0, '6': 0, '8': 0, '2': 0, '1': 0, 'z': 0, '7': 0, '9': 0, '5': 0}",2017,2,5,mjtvrtknxvjw,455,Gascogine-12,ST-64 Gascogine-12
Sistema,Ground,"{'e': 439, 't': 424, 'i': 342, 'r': 254, 'a': 248, 'c': 235, 'o': 224, 's': 205, 'n': 188, 'f': 136, 'l': 135, 'h': 105, 'd': 84, 'u': 82, 'g': 81, 'm': 80, 'w': 77, 'y': 72, 'p': 69, 'v': 43, 'k': 31, 'b': 28, 'x': 15, 'z': 15, '1': 12, '3': 2, '4': 2, '6': 2, '8': 2, '2': 2, '7': 2, '9': 2, '5': 2, '0': 1, 'q': 1, 'j': 0}",2017,2,5,swktpmrqkwmq,3642,Ship Module,RV-45 Ship Module
Sistema,Ground,"{'e': 282, 't': 240, 'i': 199, 'a': 180, 'n': 160, 'r': 147, 'o': 130, 's': 128, 'c': 118, 'h': 77, 'u': 72, 'l': 58, 'd': 55, 'f': 54, 'g': 50, 'y': 46, 'm': 42, 'p': 41, 'w': 34, 'b': 19, 'k': 18, 'v': 12, 'q': 12, 'z': 9, 'x': 7, '1': 3, '4': 2, '2': 2, 'j': 2, '3': 1, '6': 1, '0': 1, '5': 1, '8': 0, '7': 0, '9': 0}",2017,2,5,qzqzmwtq,2203,Ship Module,RR-45 Ship Module
Sistema,Ground,"{'e': 129, 't': 124, 'i': 115, 'c': 79, 'r': 77, 'a': 74, 'o': 69, 's': 53, 'n': 43, 'f': 43, 'l': 35, 'h': 33, 'u': 31, 'd': 25, 'p': 25, 'g': 24, 'm': 23, 'y': 22, 'w': 14, 'b': 11, 'k': 10, 'v': 9, 'x': 7, 'z': 4, '3': 1, '4': 1, '6': 1, '2': 1, '1': 1, '5': 1, '8': 0, '0': 0, 'q': 0, '7': 0, 'j': 0, '9': 0}",2017,2,5,wwtjlvrxmw,1085,Ship Module,SY-52 Ship Module
Sistema,Ground,"{'e': 55, 't': 55, 'a': 46, 'i': 44, 's': 44, 'r': 38, 'c': 34, 'o': 30, 'n': 23, 'l': 23, 'u': 18, 'f': 18, 'h': 15, 'm': 15, 'd': 13, 'p': 13, 'g': 6, 'b': 6, 'y': 6, 'w': 4, 'v': 4, 'k': 1, 'q': 1, '1': 1, 'x': 1, 'j': 1, '3': 0, '4': 0, '6': 0, '8': 0, '0': 0, '2': 0, 'z': 0, '7': 0, '9': 0, '5': 0}",2017,2,5,jsxvjrsnl,515,Ship Module,VV-32 Ship Module
Sistema,Orbit,"{'0': 504, '1': 855, '2': 759, '3': 412, '4': 280, '5': 362, '6': 238, '7': 264, '8': 224, '9': 205, 'a': 18266, 'b': 3269, 'c': 8938, 'd': 7585, 'e': 30159, 'f': 4983, 'g': 3679, 'h': 9919, 'i': 15729, 'j': 88, 'k': 834, 'l': 11616, 'm': 6239, 'n': 14185, 'o': 15126, 'p': 6241, 'q': 145, 'r': 15200, 's': 14655, 't': 21558, 'u': 6853, 'v': 3363, 'w': 3247, 'x': 993, 'y': 3790, 'z': 176}",2017,2,5,wkvlqhwtxq,230939,Base Module,VS-32 Base Module
Septellar,Orbit,"{'0': 739, '1': 732, '2': 415, '3': 554, '4': 211, '5': 231, '6': 521, '7': 140, '8': 176, '9': 100, 'a': 1281, 'b': 232, 'c': 613, 'd': 649, 'e': 2630, 'f': 348, 'g': 338, 'h': 556, 'i': 1252, 'j': 27, 'k': 181, 'l': 1089, 'm': 1045, 'n': 1363, 'o': 1494, 'p': 678, 'q': 49, 'r': 1448, 's': 1287, 't': 1963, 'u': 696, 'v': 157, 'w': 274, 'x': 367, 'y': 87, 'z': 17}",2017,2,5,pllvkkvxphl,23940,Ship Module,RR-55 Ship Module
Septellar,Orbit,"{'0': 387, '1': 350, '2': 256, '3': 306, '4': 110, '5': 141, '6': 287, '7': 82, '8': 83, '9': 39, 'a': 766, 'b': 135, 'c': 415, 'd': 368, 'e': 1364, 'f': 241, 'g': 228, 'h': 308, 'i': 740, 'j': 34, 'k': 89, 'l': 663, 'm': 623, 'n': 846, 'o': 975, 'p': 382, 'q': 21, 'r': 756, 's': 720, 't': 1117, 'u': 382, 'v': 103, 'w': 150, 'x': 182, 'y': 45, 'z': 7}",2017,2,5,snjkmwntxrrjs,13701,Space Lift,VX-42 Space Lift
Sistema,Orbit,"{'0': 612, '1': 1003, '2': 926, '3': 391, '4': 435, '5': 362, '6': 300, '7': 273, '8': 437, '9': 212, 'a': 10864, 'b': 1126, 'c': 6112, 'd': 4942, 'e': 17118, 'f': 3186, 'g': 2196, 'h': 3513, 'i': 10225, 'j': 33, 'k': 821, 'l': 5989, 'm': 3140, 'n': 9897, 'o': 10894, 'p': 4295, 'q': 349, 'r': 10572, 's': 11786, 't': 13426, 'u': 3961, 'v': 1493, 'w': 3364, 'x': 401, 'y': 2296, 'z': 87}",2017,2,5,tnsqvhjnpl,147037,External Tank,VW-21 External Tank
Sistema,Ground,"{'e': 330, 't': 277, 'r': 187, 'a': 163, 'o': 157, 'i': 156, 's': 154, 'n': 151, 'c': 113, 'h': 90, 'l': 77, 'y': 69, 'f': 68, 'd': 63, 'g': 57, 'u': 54, 'w': 49, 'p': 49, 'm': 46, 'v': 42, 'k': 25, 'b': 21, 'x': 9, '3': 1, '4': 1, '2': 1, '1': 1, '5': 1, '6': 0, '8': 0, '0': 0, 'q': 0, 'z': 0, '7': 0, 'j': 0, '9': 0}",2017,2,5,hpkxkkslwwpkrhw,2412,Ship Module,IX-42 Ship Module
Septellar,Orbit,"{'0': 114, '1': 73, '2': 82, '3': 68, '4': 27, '5': 33, '6': 59, '7': 17, '8': 12, '9': 14, 'a': 356, 'b': 49, 'c': 226, 'd': 167, 'e': 721, 'f': 127, 'g': 92, 'h': 114, 'i': 410, 'j': 14, 'k': 39, 'l': 220, 'm': 242, 'n': 477, 'o': 487, 'p': 162, 'q': 13, 'r': 465, 's': 403, 't': 550, 'u': 174, 'v': 55, 'w': 55, 'x': 30, 'y': 43, 'z': 2}",2017,2,5,rvlzn,6192,Gascogine-12,YS-31 Gascogine-12
Sistema,Ground,"{'t': 270, 'e': 258, 'i': 209, 'r': 155, 'o': 153, 'a': 153, 'c': 152, 'n': 140, 's': 115, 'l': 78, 'h': 67, 'f': 62, 'g': 60, 'u': 55, 'd': 42, 'm': 37, 'p': 35, 'w': 30, 'y': 28, 'k': 21, 'v': 19, 'b': 19, 'x': 8, '1': 5, '2': 2, 'z': 2, 'j': 2, '3': 1, '4': 1, '6': 1, '8': 1, '0': 1, '7': 1, '9': 1, '5': 1, 'q': 0}",2017,2,5,jtzlnlwjpxq,2185,Ship Module,YS-55 Ship Module
