brand,file_type,counter_dict,year,month,week,module_link,budget,module_title,phase_title
FusionWave,Ground,"{'e': 61, 'i': 55, 'o': 49, 't': 42, 'n': 39, 'm': 35, 's': 33, 'r': 26, 'p': 22, 'a': 19, 'u': 16, 'c': 14, 'd': 14, 'h': 12, 'f': 9, 'z': 8, 'v': 7, 'l': 7, 'y': 5, '0': 3, 'j': 2, 'w': 2, 'g': 1, 'q': 1, 'b': 1, '1': 1, '7': 0, '4': 0, 'k': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '9': 0}",2020,3,13,tktnwnmwtw,484,Ship Module,TI-63 Ship Module
FusionWave,Ground,"{'t': 98, 'e': 90, 's': 71, 'i': 49, 'a': 42, 'n': 42, 'o': 37, 'r': 35, 'p': 29, 'c': 28, 'd': 28, 'u': 27, 'm': 27, 'h': 19, 'b': 9, 'w': 8, '5': 7, 'l': 7, 'j': 6, 'f': 6, 'y': 6, '0': 3, 'g': 3, '8': 3, '1': 3, '9': 3, 'x': 2, 'z': 2, '4': 1, '2': 1, 'v': 1, '7': 0, 'k': 0, 'q': 0, '6': 0, '3': 0}",2020,3,13,zvrwnltwxq,693,Ship Module,YT-64 Ship Module
FusionWave,Ground,"{'e': 124, 't': 123, 's': 79, 'o': 68, 'a': 62, 'i': 57, 'n': 55, 'r': 42, 'h': 38, 'c': 28, 'l': 26, 'u': 25, 'd': 24, 'p': 23, 'y': 21, 'm': 21, 'f': 20, 'g': 16, 'z': 9, 'v': 9, 'j': 5, 'b': 5, 'w': 3, 'k': 2, '1': 2, '0': 1, '3': 1, 'x': 1, '7': 0, '4': 0, 'q': 0, '6': 0, '5': 0, '8': 0, '2': 0, '9': 0}",2020,3,13,rjtllzwj,890,Ship Module,YX-53 Ship Module
FusionWave,Ground,"{'s': 4, 't': 3, 'e': 3, 'a': 2, 'v': 2, 'g': 1, 'i': 1, 'r': 1, 'y': 1, 'm': 1, '7': 0, '0': 0, '4': 0, 'n': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'h': 0, 'j': 0, '8': 0, 'w': 0, '3': 0, 'p': 0, 'x': 0, 'f': 0, 'u': 0, 'c': 0, 'b': 0, '2': 0, '1': 0, 'z': 0, 'd': 0, '9': 0, 'l': 0, 'o': 0}",2020,3,13,twxxvwvjh,19,Ship Module,RX-16 Ship Module
FusionWave,Ground,"{'e': 118, 't': 102, 'o': 87, 'a': 71, 'n': 71, 's': 59, 'i': 57, 'r': 53, 'l': 46, 'h': 41, 'm': 41, 'c': 37, 'd': 28, 'f': 26, 'u': 26, 'g': 20, 'b': 16, 'p': 15, 'y': 14, 'w': 11, 'v': 11, 'x': 7, 'z': 3, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,hhsspzntlvh,960,Ship Module,RX-44 Ship Module
FusionWave,Ground,"{'e': 261, 't': 186, 'o': 183, 'n': 141, 'i': 133, 's': 111, 'a': 105, 'r': 93, 'c': 93, 'h': 83, 'u': 82, 'l': 75, 'p': 63, 'd': 57, 'g': 47, 'm': 40, 'f': 35, 'v': 22, 'w': 20, 'z': 19, 'b': 15, 'y': 8, 'x': 7, 'q': 5, 'j': 5, '0': 3, '5': 1, '3': 1, '1': 1, '7': 0, '4': 0, 'k': 0, '6': 0, '8': 0, '2': 0, '9': 0}",2020,3,13,kzlqxtjrkslmtmw,1895,Ship Module,RX-25 Ship Module
FusionWave,Ground,"{'e': 274, 't': 220, 'o': 148, 'r': 143, 'n': 142, 'i': 124, 'a': 121, 's': 106, 'h': 96, 'm': 87, 'u': 84, 'p': 71, 'd': 61, 'c': 51, 'g': 49, 'l': 49, 'f': 36, 'w': 25, 'y': 17, 'b': 15, 'v': 15, 'z': 12, 'x': 7, 'j': 4, 'q': 3, '0': 2, '1': 1, '7': 0, '4': 0, 'k': 0, '6': 0, '5': 0, '8': 0, '3': 0, '2': 0, '9': 0}",2020,3,13,xlqlvqkhq,1963,Ship Module,VI-54 Ship Module
FusionWave,Ground,"{'e': 92, 't': 56, 'a': 48, 'o': 42, 'i': 40, 'n': 38, 's': 34, 'r': 31, 'h': 24, 'l': 24, 'c': 22, 'd': 20, 'g': 19, 'v': 18, 'p': 17, 'm': 17, 'u': 16, 'f': 9, 'w': 6, 'y': 5, '0': 4, 'x': 4, 'b': 3, 'z': 3, 'k': 1, '3': 1, '1': 1, '7': 0, '4': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '2': 0, '9': 0}",2020,3,13,zppzpnknsx,595,Ship Module,HW-56 Ship Module
FusionWave,Ground,"{'e': 101, 't': 78, 'n': 68, 'o': 66, 'a': 55, 's': 54, 'r': 43, 'i': 42, 'c': 41, 'd': 33, 'h': 28, 'p': 28, 'u': 26, 'l': 20, 'y': 18, 'm': 16, 'b': 13, 'f': 9, 'g': 7, 'w': 7, 'v': 7, 'z': 4, 'x': 3, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,nqwqmrz,767,Ship Module,RT-45 Ship Module
FusionWave,Ground,"{'e': 311, 't': 260, 'o': 188, 's': 138, 'a': 132, 'n': 125, 'h': 124, 'i': 120, 'r': 109, 'l': 98, 'u': 88, 'p': 87, 'm': 68, 'c': 61, 'd': 60, 'w': 43, 'f': 36, 'b': 30, 'g': 28, 'x': 25, 'z': 19, 'v': 18, 'y': 13, 'j': 7, 'q': 5, '0': 2, 'k': 2, '2': 1, '7': 0, '4': 0, '6': 0, '5': 0, '8': 0, '3': 0, '1': 0, '9': 0}",2020,3,13,vzqnvqwq,2198,Ship Module,RT-32 Ship Module
FusionWave,Ground,"{'t': 81, 'e': 81, 'o': 67, 'r': 52, 's': 50, 'n': 46, 'i': 39, 'a': 36, 'c': 31, 'm': 31, 'l': 30, 'h': 28, 'v': 25, 'u': 23, 'p': 20, 'f': 11, 'y': 11, 'd': 10, 'q': 7, 'w': 6, 'g': 4, 'b': 3, 'z': 2, 'x': 1, '7': 0, '0': 0, '4': 0, 'k': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,ztnpmnlwlkst,695,Ship Module,HX-43 Ship Module
FusionWave,Ground,"{'s': 3, 'n': 2, 'g': 1, 'i': 1, 't': 1, 'e': 1, 'y': 1, 'z': 1, 'm': 1, 'o': 1, 'a': 0, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'r': 0, 'h': 0, 'j': 0, '8': 0, 'w': 0, '3': 0, 'p': 0, 'x': 0, 'f': 0, 'u': 0, 'c': 0, 'b': 0, '2': 0, '1': 0, 'd': 0, '9': 0, 'v': 0, 'l': 0}",2020,3,13,wmhqmxxqq,13,Ship Module,SV-53 Ship Module
FusionWave,Ground,"{'e': 48, 't': 46, 's': 38, 'n': 33, 'i': 33, 'a': 30, 'r': 25, 'o': 25, 'u': 21, 'l': 20, 'd': 16, 'm': 15, 'y': 13, 'c': 12, 'g': 11, 'b': 11, 'f': 8, '2': 8, '1': 7, 'h': 6, 'p': 6, 'v': 6, '0': 3, '3': 3, '4': 2, 'w': 2, '7': 1, 'k': 1, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, 'x': 0, 'z': 0, '9': 0}",2020,3,13,knnjwljljkw,450,Ship Module,WY-64 Ship Module
FusionWave,Ground,"{'e': 96, 's': 84, 't': 79, 'o': 79, 'r': 56, 'a': 55, 'n': 53, 'i': 49, 'h': 32, 'm': 32, 'p': 27, 'c': 26, 'd': 26, 'y': 25, 'u': 22, 'v': 21, 'f': 13, 'b': 13, 'l': 13, 'g': 9, 'w': 6, 'z': 5, '1': 3, '2': 2, '7': 1, '0': 1, 'k': 1, '3': 1, 'x': 1, '4': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '9': 0}",2020,3,13,tltlspsx,831,Ship Module,VS-35 Ship Module
FusionWave,Ground,"{'e': 4, 'n': 3, 'g': 2, 'a': 1, 'i': 1, 'h': 1, 't': 1, 'w': 1, 's': 1, 'c': 1, 'b': 1, 'd': 1, 'm': 1, 'o': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'r': 0, 'j': 0, '8': 0, '3': 0, 'p': 0, 'x': 0, 'f': 0, 'u': 0, 'y': 0, '2': 0, '1': 0, 'z': 0, '9': 0, 'v': 0, 'l': 0}",2020,3,13,mnzqmwvl,20,Ship Module,IR-42 Ship Module
FusionWave,Ground,"{'e': 215, 't': 109, 'n': 103, 's': 96, 'o': 94, 'r': 83, 'i': 75, 'h': 61, 'u': 61, 'g': 58, 'm': 57, 'a': 51, 'c': 48, 'l': 31, 'q': 29, 'd': 28, 'f': 26, 'b': 17, 'v': 10, 'w': 7, 'p': 7, 'x': 6, 'y': 6, 'z': 3, '7': 0, '0': 0, '4': 0, 'k': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,npmxqpqxxw,1281,Ship Module,TI-15 Ship Module
FusionWave,Ground,"{'e': 148, 't': 130, 'n': 101, 'o': 95, 's': 87, 'a': 82, 'r': 74, 'h': 70, 'i': 62, 'u': 57, 'p': 51, 'f': 39, 'm': 31, 'd': 24, 'x': 23, 'w': 22, 'l': 22, 'c': 21, 'v': 16, '0': 11, 'g': 10, 'y': 7, 'b': 7, 'z': 4, 'q': 2, '5': 2, '8': 2, '2': 2, '1': 2, '7': 0, '4': 0, 'k': 0, '6': 0, 'j': 0, '3': 0, '9': 0}",2020,3,13,xzsjjxksnq,1204,Ship Module,IY-44 Ship Module
FusionWave,Ground,"{'e': 102, 't': 72, 'o': 65, 'n': 52, 'i': 47, 'r': 38, 's': 36, 'a': 31, 'h': 30, 'l': 30, 'm': 19, 'u': 18, 'c': 18, 'p': 15, 'd': 13, 'z': 12, 'f': 10, 'v': 8, 'g': 7, 'w': 6, 'b': 5, 'y': 3, 'x': 2, '0': 1, '6': 1, '3': 1, '7': 0, '4': 0, 'k': 0, 'q': 0, '5': 0, 'j': 0, '8': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,vjpwtzlkrnsw,642,Ship Module,VX-35 Ship Module
FusionWave,Ground,"{'o': 97, 't': 86, 'e': 84, 'n': 79, 's': 63, 'a': 56, 'i': 44, 'd': 41, 'r': 36, 'l': 33, 'h': 30, 'c': 28, 'u': 25, 'f': 24, 'm': 21, 'y': 15, 'g': 13, 'p': 11, 'w': 7, 'v': 5, 'b': 3, 'k': 1, 'z': 1, '7': 0, '0': 0, '4': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,qmtnmvnv,803,Ship Module,WT-52 Ship Module
FusionWave,Ground,"{'e': 142, 't': 139, 'o': 124, 'n': 118, 's': 99, 'i': 96, 'a': 72, 'r': 62, 'h': 54, 'c': 51, 'l': 49, 'u': 42, 'd': 39, 'm': 39, 'f': 29, 'p': 24, 'y': 24, 'g': 18, 'w': 9, 'z': 9, 'b': 8, 'v': 5, 'j': 3, 'q': 1, '7': 0, '0': 0, '4': 0, 'k': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,nrlsjtvzwwn,1256,Ship Module,TY-12 Ship Module
FusionWave,Ground,"{'e': 83, 't': 53, 'o': 38, 's': 34, 'h': 32, 'n': 30, 'i': 28, 'r': 28, 'a': 27, 'm': 24, 'c': 19, 'd': 14, 'g': 13, 'y': 11, 'l': 9, 'p': 8, 'v': 8, 'w': 7, 'b': 6, 'f': 5, 'u': 5, 'x': 2, 'j': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, '8': 0, '3': 0, '2': 0, '1': 0, 'z': 0, '9': 0}",2020,3,13,vkwjltxsw,485,Ship Module,YI-63 Ship Module
FusionWave,Ground,"{'e': 36, 's': 28, 't': 27, 'o': 23, 'n': 20, 'h': 19, 'i': 13, 'r': 13, 'l': 11, 'm': 10, 'a': 9, 'u': 8, 'w': 7, 'f': 7, 'd': 7, 'y': 6, 'g': 5, 'b': 5, 'c': 4, 'z': 3, 'v': 2, '1': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, 'p': 0, 'x': 0, '2': 0, '9': 0}",2020,3,13,wplwjpnl,264,Ship Module,YX-66 Ship Module
FusionWave,Ground,"{'e': 76, 't': 60, 'n': 56, 'o': 56, 'a': 54, 's': 46, 'r': 42, 'i': 34, 'h': 25, 'l': 25, 'd': 24, 'c': 23, 'u': 21, 'm': 20, 'p': 19, 'g': 16, 'f': 15, 'y': 14, 'b': 10, 'w': 3, 'z': 3, 'q': 1, '8': 1, 'x': 1, 'v': 1, '7': 0, '0': 0, '4': 0, 'k': 0, '6': 0, '5': 0, 'j': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,mqhtphsnwnw,646,Ship Module,HY-45 Ship Module
FusionWave,Ground,"{'e': 45, 't': 38, 's': 37, 'i': 30, 'o': 27, 'n': 24, 'd': 24, 'a': 23, 'r': 19, 'h': 17, 'c': 13, 'u': 12, 'l': 12, 'p': 11, 'f': 7, 'm': 7, 'y': 6, 'b': 5, 'g': 4, 'z': 3, 'w': 2, 'k': 1, 'q': 1, 'j': 1, 'v': 1, '7': 0, '0': 0, '4': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,nxxrvskzmpjth,370,Ship Module,SH-62 Ship Module
FusionWave,Ground,"{'e': 143, 't': 128, 'n': 100, 'o': 98, 's': 88, 'a': 73, 'r': 70, 'h': 66, 'i': 61, 'p': 53, 'u': 53, 'f': 36, 'm': 33, 'l': 24, 'd': 23, 'c': 22, 'x': 21, 'w': 20, 'v': 12, '0': 11, 'g': 9, 'y': 8, 'b': 8, 'z': 4, 'q': 2, '5': 2, '8': 2, '2': 2, '1': 2, '7': 0, '4': 0, 'k': 0, '6': 0, 'j': 0, '3': 0, '9': 0}",2020,3,13,xwknrkqwqrjmq,1174,Ship Module,TS-66 Ship Module
FusionWave,Ground,"{'n': 41, 'o': 39, 'e': 38, 's': 33, 'a': 28, 'r': 27, 'i': 25, 't': 25, 'c': 19, 'h': 15, 'l': 14, 'g': 11, 'u': 10, 'm': 10, 'd': 9, 'j': 8, 'w': 8, '2': 7, 'p': 6, '0': 5, 'k': 5, '5': 5, '3': 5, 'f': 4, '4': 3, 'v': 3, '7': 2, 'y': 2, '1': 2, '8': 1, 'x': 1, 'b': 1, 'q': 0, '6': 0, 'z': 0, '9': 0}",2020,3,13,qnwjhpqns,412,Ship Module,VV-31 Ship Module
FusionWave,Ground,"{'t': 7, 'p': 4, 'a': 3, 'n': 2, 'e': 2, 's': 2, 'c': 2, 'i': 1, 'h': 1, 'j': 1, 'm': 1, 'o': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'g': 0, 'q': 0, '6': 0, '5': 0, 'r': 0, '8': 0, 'w': 0, '3': 0, 'x': 0, 'f': 0, 'u': 0, 'y': 0, 'b': 0, '2': 0, '1': 0, 'z': 0, 'd': 0, '9': 0, 'v': 0, 'l': 0}",2020,3,13,rmzqhqsxjktq,27,Ship Module,TV-24 Ship Module
FusionWave,Ground,"{'t': 34, 's': 27, 'o': 25, 'e': 24, 'r': 17, 'c': 16, 'a': 12, 'i': 12, 'h': 11, 'u': 11, 'n': 9, 'p': 7, 'f': 6, 'm': 6, 'l': 6, 'w': 5, 'd': 5, 'b': 3, 'j': 2, 'y': 2, 'g': 1, 'v': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '1': 0, 'z': 0, '9': 0}",2020,3,13,rmqkzrmtzt,242,Ship Module,TW-32 Ship Module
FusionWave,Ground,"{'a': 10, 'r': 10, 't': 10, 'o': 10, 'n': 9, 'i': 8, 'w': 7, 'c': 7, 'd': 7, 's': 6, 'e': 5, 'h': 4, 'u': 4, 'y': 4, 'l': 4, 'b': 3, 'p': 2, 'f': 2, 'm': 2, 'g': 1, 'j': 1, 'v': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '1': 0, 'z': 0, '9': 0}",2020,3,13,qjkwhvwq,117,Ship Module,WS-12 Ship Module
FusionWave,Ground,"{'e': 857, 't': 725, 'o': 656, 'n': 578, 'i': 519, 's': 493, 'a': 411, 'r': 366, 'h': 315, 'u': 253, 'd': 239, 'm': 232, 'c': 224, 'p': 221, 'l': 204, 'f': 197, 'g': 122, 'w': 77, 'y': 68, 'v': 52, 'b': 50, 'z': 37, '0': 30, 'x': 27, 'q': 20, '2': 16, '1': 12, '3': 9, '5': 5, 'j': 3, 'k': 2, '8': 2, '4': 1, '7': 0, '6': 0, '9': 0}",2020,3,13,jrhvxlkhsl,7023,Ship Module,YT-52 Ship Module
FusionWave,Ground,"{'s': 40, 'e': 33, 't': 31, 'i': 28, 'm': 26, 'a': 24, 'p': 23, 'o': 23, 'r': 16, 'n': 15, 'h': 12, 'd': 11, 'y': 10, 'f': 7, 'u': 7, 'b': 7, 'l': 6, 'x': 5, 'g': 4, 'c': 4, 'w': 3, '0': 1, '5': 1, 'z': 1, 'v': 1, '7': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, 'j': 0, '8': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,qsxvwljhhkq,339,Ship Module,XT-11 Ship Module
FusionWave,Ground,"{'e': 67, 'o': 53, 't': 46, 'n': 37, 'i': 32, 'r': 31, 'a': 25, 's': 25, 'h': 20, 'c': 18, 'd': 17, 'l': 16, 'u': 14, 'm': 14, 'p': 12, 'f': 8, 'g': 6, 'z': 6, 'v': 3, 'k': 2, 'w': 2, 'y': 2, 'b': 2, '0': 1, '6': 1, 'x': 1, '7': 0, '4': 0, 'q': 0, '5': 0, 'j': 0, '8': 0, '3': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,xzpzhwwtqjntkkw,461,Ship Module,TW-65 Ship Module
FusionWave,Ground,"{'e': 33, 't': 24, 'o': 22, 's': 15, 'n': 14, 'i': 11, 'r': 11, 'c': 11, 'h': 10, 'u': 8, 'l': 8, 'd': 6, 'm': 5, 'g': 4, 'w': 4, 'p': 4, 'z': 4, 'a': 3, 'f': 3, 'y': 3, 'k': 2, 'v': 2, 'b': 1, '1': 1, '7': 0, '0': 0, '4': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, '3': 0, 'x': 0, '2': 0, '9': 0}",2020,3,13,kqmzxnptkt,209,Ship Module,VI-23 Ship Module
FusionWave,Ground,"{'e': 42, 't': 38, 'o': 32, 'i': 17, 's': 16, 'n': 15, 'h': 15, 'r': 13, 'a': 12, 'v': 8, 'd': 7, 'm': 7, 'u': 6, 'c': 6, 'z': 6, 'g': 5, 'w': 5, 'p': 5, 'f': 5, 'l': 4, 'j': 2, '0': 1, '3': 1, 'y': 1, 'b': 1, '7': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, '8': 0, 'x': 0, '2': 0, '1': 0, '9': 0}",2020,3,13,mqkqxrsq,270,Ship Module,WV-11 Ship Module
FusionWave,Ground,"{'t': 19, 'n': 16, 'e': 16, 'u': 14, 's': 14, 'i': 12, 'o': 11, 'a': 10, 'h': 10, 'c': 9, 'r': 7, 'd': 6, 'p': 5, 'l': 5, 'g': 4, 'f': 3, 'y': 2, 'j': 1, 'w': 1, 'm': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, 'b': 0, '2': 0, '1': 0, 'z': 0, '9': 0, 'v': 0}",2020,3,13,kpvxqjlrlw,166,Ship Module,YX-35 Ship Module
FusionWave,Ground,"{'a': 4, 'n': 4, 'o': 4, 'i': 3, 'e': 3, 'g': 2, 'r': 2, 't': 2, 'p': 2, 'd': 2, 'h': 1, 'c': 1, 'm': 1, 'l': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, 'j': 0, '8': 0, 'w': 0, '3': 0, 'x': 0, 'f': 0, 'u': 0, 's': 0, 'y': 0, 'b': 0, '2': 0, '1': 0, 'z': 0, '9': 0, 'v': 0}",2020,3,13,hstkqsjpmjjmx,32,Ship Module,YV-32 Ship Module
FusionWave,Ground,"{'e': 347, 't': 265, 'o': 208, 'i': 200, 'n': 173, 's': 143, 'a': 140, 'p': 116, 'm': 113, 'h': 102, 'd': 102, 'u': 91, 'r': 87, 'c': 79, 'l': 60, 'g': 45, 'f': 34, 'z': 30, 'w': 17, 'y': 17, 'b': 14, 'v': 14, 'j': 9, 'x': 9, '0': 2, 'q': 1, '1': 1, '7': 0, '4': 0, 'k': 0, '6': 0, '5': 0, '8': 0, '3': 0, '2': 0, '9': 0}",2020,3,13,ttlvqjqwx,2419,Ship Module,IT-61 Ship Module
FusionWave,Ground,"{'e': 19, 't': 18, 'o': 18, 'n': 17, 'u': 16, 'i': 14, 's': 14, 'c': 12, 'r': 10, 'l': 9, 'a': 8, 'p': 8, 'h': 7, 'd': 7, 'g': 4, 'm': 4, 'f': 3, 'y': 3, 'j': 1, 'w': 1, '7': 0, '0': 0, '4': 0, 'k': 0, 'q': 0, '6': 0, '5': 0, '8': 0, '3': 0, 'x': 0, 'b': 0, '2': 0, '1': 0, 'z': 0, '9': 0, 'v': 0}",2020,3,13,jnphjvklknmxq,193,Ship Module,IS-41 Ship Module
