brand,file_type,counter_dict,year,month,week,module_link,budget,module_title,phase_title
Tekno,Ground,"{'t': 34, 's': 27, 'o': 25, 'e': 24, 'r': 17, 'c': 16, 'i': 12, 'a': 12, 'h': 11, 'u': 11, 'n': 9, 'p': 7, 'f': 6, 'm': 6, 'l': 6, 'd': 5, 'w': 5, 'b': 3, 'y': 2, 'j': 2, 'v': 1, 'g': 1, '9': 0, 'k': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,rqvqxpmz,242,Space Lift,HV-11 Space Lift
Tekno,Ground,"{'n': 27, 'o': 23, 's': 16, 'e': 15, 'a': 15, 'c': 14, 't': 13, 'i': 13, 'r': 10, 'h': 7, 'g': 7, 'u': 6, 'j': 6, 'l': 6, '2': 5, 'm': 5, 'w': 5, 'p': 5, 'd': 4, '3': 4, '5': 3, '4': 3, '0': 3, 'f': 2, '1': 2, 'k': 1, 'v': 1, '7': 1, '8': 1, 'y': 1, 'x': 1, '9': 0, 'b': 0, 'q': 0, '6': 0, 'z': 0}",2020,4,17,stkjjrmnpqthw,225,Space Lift,RT-53 Space Lift
Tekno,Ground,"{'o': 25, 'c': 17, 'n': 17, 't': 13, 's': 8, 'a': 8, 'l': 6, 'r': 6, 'w': 6, 'h': 4, 'i': 4, 'f': 3, 'm': 3, 'j': 3, 'u': 2, 'b': 1, 'e': 1, 'y': 1, '9': 0, 'k': 0, 'v': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, 'd': 0, 'g': 0, '3': 0, 'z': 0, '0': 0, '1': 0, 'p': 0, 'x': 0}",2020,4,17,xmvntzmnvvxzq,128,Space Lift,RW-34 Space Lift
Lumaliel,Orbit,"{'0': 520, '1': 183, '2': 169, '3': 86, '4': 150, '5': 81, '6': 67, '7': 133, '8': 91, '9': 95, 'a': 2020, 'b': 355, 'c': 1122, 'd': 1062, 'e': 2448, 'f': 393, 'g': 284, 'h': 445, 'i': 1743, 'j': 12, 'k': 100, 'l': 1105, 'm': 549, 'n': 1701, 'o': 1742, 'p': 617, 'q': 30, 'r': 1576, 's': 1487, 't': 1955, 'u': 754, 'v': 226, 'w': 269, 'x': 74, 'y': 281, 'z': 31}",2020,4,17,vtsnksvxwppmw,23956,Base Module,TR-62 Base Module
Tekno,Ground,"{'t': 27, 'e': 25, 's': 16, 'i': 16, 'a': 16, 'n': 15, 'r': 15, 'o': 15, 'c': 9, 'h': 8, 'f': 7, 'l': 6, 'p': 6, 'm': 5, 'w': 2, 'v': 1, 'u': 1, '2': 1, 'd': 1, 'y': 1, '3': 1, 'j': 1, '9': 0, 'k': 0, '7': 0, 'b': 0, '5': 0, 'q': 0, '8': 0, '6': 0, '4': 0, 'g': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,qmtvqvmntwx,195,Space Lift,RS-35 Space Lift
Stellaris,Ground,"{'e': 30, 'r': 19, 'o': 19, 'n': 18, 't': 17, 'a': 15, 'i': 12, 'l': 12, 'c': 10, 's': 10, 'h': 9, 'd': 8, 'u': 7, 'w': 7, '2': 6, 'm': 5, '0': 5, 'f': 4, 'q': 4, 'p': 4, 'b': 3, '1': 3, 'k': 2, 'g': 2, 'y': 2, '5': 1, '8': 1, '6': 1, '4': 1, '3': 1, 'x': 1, '9': 0, 'v': 0, '7': 0, 'j': 0, 'z': 0}",2020,4,17,xjxrkqkwh,239,Gascogine-12,XI-35 Gascogine-12
Stellaris,Ground,"{'e': 114, 't': 73, 'o': 58, 'a': 48, 'n': 47, 'r': 45, 's': 44, 'h': 40, 'i': 38, 'l': 32, 'c': 27, 'd': 27, 'u': 25, 'f': 22, 'm': 22, 'p': 20, 'g': 16, 'y': 11, 'b': 9, 'w': 7, '3': 5, '1': 5, '7': 3, '8': 3, 'k': 2, 'v': 2, '5': 2, '2': 2, '4': 2, 'z': 1, 'x': 1, '9': 0, 'q': 0, '6': 0, 'j': 0, '0': 0}",2020,4,17,sstvvmhx,753,Gascogine-12,WI-61 Gascogine-12
Stellaris,Ground,"{'e': 412, 't': 322, 'a': 236, 'i': 214, 's': 212, 'r': 198, 'n': 184, 'o': 165, 'l': 139, 'h': 111, 'd': 105, 'u': 88, 'c': 83, 'm': 81, 'g': 69, 'f': 67, 'p': 47, 'y': 46, 'w': 38, 'v': 36, 'b': 30, 'x': 17, 'j': 7, '4': 4, '2': 3, '1': 3, 'k': 2, 'q': 2, '3': 1, '0': 1, '9': 0, '7': 0, '5': 0, '8': 0, '6': 0, 'z': 0}",2020,4,17,ljlxtzxrn,2923,Gascogine-12,IV-46 Gascogine-12
Stellaris,Ground,"{'e': 15, 't': 14, 'o': 12, 'n': 10, 'i': 9, 'f': 8, 's': 7, 'l': 7, 'r': 7, 'u': 6, 'h': 5, 'a': 5, 'c': 4, 'g': 4, 'y': 3, 'w': 3, 'd': 2, 'p': 2, 'm': 1, '9': 0, 'k': 0, 'v': 0, '7': 0, 'b': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,pspkqqzjrztw,124,Gascogine-12,YW-43 Gascogine-12
Stellaris,Ground,"{'e': 34, 'i': 33, 't': 27, 'n': 26, 'o': 25, 's': 20, 'r': 19, 'g': 17, 'f': 16, 'u': 15, 'l': 15, 'a': 15, 'c': 13, 'h': 11, 'd': 7, 'y': 7, 'v': 6, 'm': 6, 'p': 6, 'w': 3, 'z': 1, '9': 0, 'k': 0, '7': 0, 'b': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,wmqpwrphnlq,322,Gascogine-12,YW-62 Gascogine-12
Stellaris,Ground,"{'e': 19, 't': 10, 'r': 9, 'u': 7, 'n': 7, 'i': 7, 'o': 7, 's': 6, 'f': 5, 'y': 5, 'q': 4, 'm': 4, 'l': 4, 'h': 3, 'g': 3, 'p': 3, 'd': 2, 'a': 2, 'c': 1, 'w': 1, '9': 0, 'k': 0, 'v': 0, '7': 0, 'b': 0, '5': 0, '2': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,krkmqvxzvpq,109,Gascogine-12,SW-45 Gascogine-12
Stellaris,Ground,"{'e': 48, 't': 45, 'a': 44, 'l': 34, 'n': 29, 'i': 27, 'r': 26, 'o': 25, 's': 24, 'd': 20, 'p': 18, 'u': 17, 'c': 16, 'f': 15, 'g': 13, 'h': 10, 'm': 10, 'y': 7, '0': 7, 'b': 5, 'x': 4, 'v': 3, '1': 3, 'k': 2, '2': 2, '6': 2, '3': 2, 'w': 2, '9': 1, '7': 1, '8': 1, '5': 0, 'q': 0, '4': 0, 'j': 0, 'z': 0}",2020,4,17,lptpjqrljhsn,463,Gascogine-12,XX-24 Gascogine-12
Stellaris,Ground,"{'e': 93, 't': 79, 'a': 53, 'o': 51, 'n': 50, 's': 45, 'r': 45, 'h': 41, 'i': 41, 'u': 33, 'l': 31, 'm': 30, 'c': 29, 'd': 25, 'p': 16, 'g': 15, 'f': 14, 'v': 8, 'y': 5, 'k': 4, 'b': 4, '0': 4, 'w': 4, 'x': 2, '2': 1, '4': 1, '1': 1, '9': 0, '7': 0, '5': 0, 'q': 0, '8': 0, '6': 0, '3': 0, 'j': 0, 'z': 0}",2020,4,17,srwwvxwnzhw,725,Gascogine-12,YX-61 Gascogine-12
Stellaris,Ground,"{'e': 92, 'i': 59, 't': 58, 'n': 55, 'o': 46, 's': 44, 'r': 44, 'a': 38, 'd': 31, 'u': 24, 'l': 22, 'c': 19, 'h': 17, 'g': 14, 'v': 13, 'p': 13, 'f': 12, 'm': 11, 'b': 7, 'y': 7, 'w': 6, '0': 4, 'k': 2, '4': 1, 'x': 1, '9': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '3': 0, 'j': 0, 'z': 0, '1': 0}",2020,4,17,zwtrsq,640,Gascogine-12,VW-13 Gascogine-12
Stellaris,Ground,"{'t': 71, 'e': 63, 'a': 59, 'o': 59, 'n': 53, 'i': 52, 'l': 43, 'r': 39, 's': 37, 'd': 30, 'g': 26, 'u': 22, 'm': 21, 'p': 20, 'c': 18, 'h': 16, 'b': 16, 'y': 10, 'f': 9, '0': 5, 'v': 4, 'w': 4, 'z': 2, 'k': 1, 'x': 1, '9': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, '1': 0}",2020,4,17,mkttmhsn,681,Gascogine-12,SR-22 Gascogine-12
Stellaris,Ground,"{'a': 16, 't': 14, 'i': 13, 'l': 12, 'e': 11, 'n': 10, 's': 9, 'o': 9, 'r': 8, 'm': 7, 'd': 6, 'g': 4, 'y': 4, '0': 4, 'h': 3, 'c': 3, '6': 2, '1': 2, 'p': 2, 'u': 1, 'f': 1, 'w': 1, '9': 0, 'k': 0, 'v': 0, '7': 0, 'b': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, 'x': 0}",2020,4,17,lqqjmxw,142,Gascogine-12,IH-22 Gascogine-12
Stellaris,Ground,"{'t': 82, 'a': 77, 'e': 75, 'i': 54, 'n': 52, 'r': 48, 'o': 47, 'l': 37, '0': 30, 'h': 28, 'c': 28, 'm': 28, 's': 27, 'd': 27, 'u': 21, 'f': 15, 'g': 15, '1': 11, '6': 10, 'b': 9, 'w': 8, 'p': 8, 'y': 4, 'k': 3, '5': 3, 'x': 3, 'q': 2, 'j': 2, '9': 1, '2': 1, '8': 1, 'z': 1, 'v': 0, '7': 0, '4': 0, '3': 0}",2020,4,17,xnlnwszq,758,Gascogine-12,VH-11 Gascogine-12
Stellaris,Ground,"{'t': 19, 'e': 19, 'o': 12, 'a': 11, 's': 10, 'l': 10, 'n': 8, 'i': 7, 'r': 6, 'p': 6, 'h': 4, 'u': 4, 'd': 4, 'f': 3, 'm': 3, 'v': 2, 'c': 2, 'g': 2, 'w': 2, 'y': 1, '9': 0, 'k': 0, '7': 0, 'b': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,wzrwprklqvq,135,Gascogine-12,TT-34 Gascogine-12
Stellaris,Ground,"{'e': 124, 't': 103, 'o': 73, 'a': 71, 'i': 70, 'n': 66, 'r': 59, 's': 54, 'c': 53, 'l': 41, 'd': 37, 'p': 32, 'h': 28, 'u': 27, 'f': 25, 'g': 25, 'm': 18, 'y': 12, 'b': 11, 'w': 6, 'k': 5, 'v': 4, '0': 3, 'x': 2, '4': 1, '9': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '3': 0, 'j': 0, 'z': 0, '1': 0}",2020,4,17,lsrphnxkvq,950,Gascogine-12,VY-25 Gascogine-12
Stellaris,Ground,"{'e': 19, 't': 18, 'o': 15, 's': 14, 'n': 13, 'l': 12, 'i': 8, 'a': 8, 'r': 8, 'u': 6, 'y': 6, 'f': 5, 'h': 4, 'd': 4, 'c': 3, 'w': 3, 'p': 3, 'm': 2, 'g': 2, 'q': 1, '9': 0, 'k': 0, 'v': 0, '7': 0, 'b': 0, '5': 0, '2': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,ntjnhtjnlnqq,154,Gascogine-12,YV-56 Gascogine-12
Stellaris,Ground,"{'d': 11, 'e': 10, '1': 8, 's': 7, 'r': 7, '0': 7, 'a': 6, 'i': 5, 't': 4, '9': 3, 'u': 3, 'f': 3, '6': 3, 'p': 3, '2': 2, '8': 2, 'l': 2, 'h': 1, 'b': 1, '4': 1, 'n': 1, 'x': 1, 'k': 0, 'v': 0, '7': 0, 'c': 0, '5': 0, 'q': 0, 'm': 0, 'g': 0, 'y': 0, '3': 0, 'j': 0, 'z': 0, 'w': 0, 'o': 0}",2020,4,17,hlrtjzzhjr,91,Gascogine-12,TW-12 Gascogine-12
Stellaris,Ground,"{'e': 41, 'a': 34, 't': 27, 'r': 23, 's': 21, 'n': 15, 'o': 14, 'i': 13, 'h': 11, 'p': 11, 'd': 9, 'g': 9, 'l': 9, 'f': 7, 'c': 5, 'b': 5, 'm': 5, 'y': 5, 'u': 2, 'w': 2, 'k': 1, 'v': 1, '9': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,vmhjmjtqmwxrq,270,Gascogine-12,WV-13 Gascogine-12
Stellaris,Ground,"{'e': 46, 'r': 29, 't': 24, 'n': 23, 'i': 22, 'o': 22, 's': 20, 'a': 17, 'l': 14, 'u': 12, 'd': 12, 'h': 11, 'c': 11, 'p': 9, '0': 8, 'm': 7, 'f': 6, 'g': 6, 'w': 6, '1': 6, 'b': 5, 'q': 5, 'k': 4, '2': 4, '4': 4, 'v': 3, '8': 3, 'z': 3, 'x': 2, '7': 1, '5': 1, '6': 1, 'y': 1, '3': 1, '9': 0, 'j': 0}",2020,4,17,qmlqpkqvpj,349,Gascogine-12,XT-31 Gascogine-12
Stellaris,Ground,"{'e': 23, 's': 16, 't': 15, 'i': 15, 'n': 11, 'g': 10, 'a': 10, 'o': 9, 'p': 8, 'v': 7, 'l': 7, 'r': 7, 'h': 5, 'f': 3, 'm': 3, 'd': 3, 'w': 3, 'b': 2, 'y': 2, '2': 1, '1': 1, '9': 0, 'k': 0, '7': 0, 'c': 0, 'u': 0, '5': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, 'x': 0}",2020,4,17,zzjwtpmpw,161,Gascogine-12,YT-26 Gascogine-12
Stellaris,Ground,"{'e': 31, 't': 29, 'a': 23, 's': 22, 'o': 19, 'n': 17, 'i': 12, 'r': 12, 'h': 11, 'm': 10, 'y': 10, 'l': 9, 'g': 8, 'u': 7, 'd': 6, 'p': 6, 'f': 5, 'c': 4, 'b': 3, 'v': 2, 'q': 2, 'w': 2, 'k': 1, '9': 0, '7': 0, '5': 0, '2': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,tnptllmtsw,251,Gascogine-12,TI-41 Gascogine-12
Stellaris,Ground,"{'e': 262, 't': 204, 'o': 204, 'n': 142, 'r': 135, 'i': 127, 'a': 121, 's': 115, 'c': 113, 'p': 108, 'l': 88, 'h': 79, 'd': 69, 'u': 55, 'f': 48, 'w': 42, 'm': 32, 'g': 31, 'b': 23, 'v': 21, '2': 20, 'k': 19, 'x': 15, '1': 14, 'y': 13, '5': 11, '0': 7, '8': 6, 'j': 5, '6': 4, '9': 2, '7': 2, '4': 2, 'q': 1, '3': 0, 'z': 0}",2020,4,17,lvjjrspq,2140,Gascogine-12,HY-16 Gascogine-12
Stellaris,Ground,"{'e': 367, 't': 260, 'i': 191, 'r': 185, 's': 176, 'a': 167, 'o': 165, 'n': 161, 'l': 115, 'd': 102, 'h': 95, 'u': 77, 'c': 70, 'f': 69, 'm': 66, 'p': 64, 'g': 49, 'y': 40, 'v': 36, 'b': 25, '0': 17, 'x': 16, 'w': 15, '1': 10, 'k': 8, '2': 8, 'q': 5, 'z': 5, '4': 4, '7': 2, '3': 2, '5': 1, '8': 1, '9': 0, '6': 0, 'j': 0}",2020,4,17,zzlwxxnq,2574,Gascogine-12,XR-62 Gascogine-12
Stellaris,Ground,"{'e': 129, 'r': 91, 'i': 78, 'd': 66, 'a': 64, 't': 63, 'o': 60, 'n': 48, 's': 44, 'f': 40, 'l': 36, 'u': 29, 'h': 26, 'p': 26, 'm': 25, 'c': 24, 'w': 21, 'g': 19, 'y': 17, 'x': 14, '0': 13, 'b': 12, '1': 9, '2': 5, '6': 5, '4': 5, '9': 3, 'k': 3, 'v': 3, '8': 2, '3': 2, '7': 1, '5': 1, 'q': 1, 'j': 0, 'z': 0}",2020,4,17,hpjtqsxvsw,985,Gascogine-12,TR-55 Gascogine-12
Stellaris,Ground,"{'e': 25, 'i': 25, 'r': 25, 'l': 22, 'a': 20, 't': 16, 'n': 15, 's': 13, 'o': 13, 'm': 9, 'c': 8, 'u': 8, 'f': 7, 'd': 7, 'p': 7, 'h': 6, '0': 6, 'q': 4, 'w': 4, '5': 3, 'g': 3, '1': 3, '6': 2, '4': 2, 'y': 2, '9': 1, 'k': 1, 'v': 1, 'b': 1, '3': 1, '7': 0, '2': 0, '8': 0, 'j': 0, 'z': 0, 'x': 0}",2020,4,17,xvswqwjxq,260,Gascogine-12,YR-21 Gascogine-12
Stellaris,Ground,"{'e': 51, 'o': 31, 't': 29, 'r': 26, 'i': 25, 'n': 24, 'l': 16, 'c': 14, 's': 14, 'a': 14, 'd': 12, 'h': 9, 'u': 9, 'f': 9, 'p': 8, 'b': 6, 'm': 6, 'x': 6, 'v': 4, '2': 4, 'q': 4, '0': 4, 'w': 4, 'g': 3, '9': 1, '5': 1, '6': 1, 'y': 1, '3': 1, 'z': 1, 'k': 0, '7': 0, '8': 0, '4': 0, 'j': 0, '1': 0}",2020,4,17,thktjwkltkrlw,338,Gascogine-12,YR-33 Gascogine-12
Stellaris,Ground,"{'e': 26, 'i': 23, 't': 17, 'r': 17, 'o': 17, 'n': 16, 's': 13, 'g': 12, 'a': 12, 'p': 11, 'f': 9, 'd': 9, 'v': 8, 'l': 6, 'h': 5, 'u': 5, 'c': 4, 'w': 4, 'x': 2, '2': 1, 'm': 1, '3': 1, '1': 1, '9': 0, 'k': 0, '7': 0, 'b': 0, '5': 0, 'q': 0, '8': 0, '6': 0, '4': 0, 'y': 0, 'j': 0, 'z': 0, '0': 0}",2020,4,17,qjzw,220,Gascogine-12,XX-54 Gascogine-12
Stellaris,Ground,"{'s': 14, 'o': 12, 't': 11, 'n': 11, 'i': 11, 'e': 10, 'a': 7, 'g': 6, 'r': 6, 'c': 5, 'f': 4, 'y': 4, 'h': 3, 'u': 3, 'd': 3, 'm': 2, 'l': 2, 'p': 2, 'v': 1, 'b': 1, 'w': 1, '9': 0, 'k': 0, '7': 0, '5': 0, '2': 0, 'q': 0, '8': 0, '6': 0, '4': 0, '3': 0, 'j': 0, 'z': 0, '0': 0, '1': 0, 'x': 0}",2020,4,17,knzlzsk,119,Gascogine-12,SR-33 Gascogine-12
Stellaris,Ground,"{'e': 167, 't': 101, 'o': 88, 'a': 72, 'r': 70, 'i': 68, 'n': 66, 'c': 47, 's': 45, 'l': 44, 'p': 42, 'h': 35, 'd': 27, 'v': 24, 'u': 20, 'm': 16, 'f': 15, 'w': 12, 'g': 9, 'b': 8, '2': 8, 'x': 8, 'y': 6, '1': 6, '0': 4, 'k': 3, '3': 3, 'j': 3, '8': 2, '5': 1, 'q': 1, '9': 0, '7': 0, '6': 0, '4': 0, 'z': 0}",2020,4,17,rrwsrslwmh,1021,Gascogine-12,YX-43 Gascogine-12
Stellaris,Ground,"{'e': 73, 't': 67, 'i': 47, 'a': 45, 'o': 41, 'r': 36, 's': 34, 'n': 33, 'c': 31, 'l': 22, 'h': 18, 'p': 16, 'u': 13, 'd': 12, 'm': 11, 'v': 9, 'b': 9, 'k': 7, 'j': 7, 'f': 6, 'y': 6, 'w': 6, 'g': 5, '5': 2, '8': 2, '2': 1, 'q': 1, '4': 1, '3': 1, '0': 1, '1': 1, '9': 0, '7': 0, '6': 0, 'z': 0, 'x': 0}",2020,4,17,wltvkplnvn,564,Gascogine-12,RX-66 Gascogine-12
