brand,file_type,counter_dict,year,month,week,module_link,budget,module_title,phase_title
ModuleX,Ground,"{'t': 7, 'a': 4, 'e': 4, 'i': 4, 'n': 3, 'b': 2, 'r': 2, 'd': 1, 's': 1, 'u': 1, 'c': 1, 'g': 1, 'l': 1, 'o': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, '2': 0, '4': 0, 'p': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,xrnpnpxlq,33,Base Module,WH-15 Base Module
ModuleX,Ground,"{'t': 6, 'e': 5, 'a': 3, 'i': 3, 'o': 3, 'n': 3, 'b': 2, 'c': 2, 'r': 2, 'l': 2, 'd': 1, 's': 1, 'u': 1, 'g': 1, 'p': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,mxqprwmlxqmz,36,Base Module,XW-35 Base Module
ModuleX,Ground,"{'e': 4, 'o': 4, 'n': 4, 't': 3, 'a': 3, 'c': 3, 'd': 2, 'i': 2, 'l': 2, 'm': 2, 's': 1, 'b': 1, 'r': 1, 'g': 1, 'p': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, '2': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,vwstvhnwwpw,34,Base Module,XY-36 Base Module
ModuleX,Ground,"{'n': 3, 't': 2, 'i': 2, 'c': 2, 'p': 2, 'y': 1, 'a': 1, 'e': 1, 's': 1, 'b': 1, 'u': 1, 'r': 1, 'o': 1, 'h': 0, '5': 0, 'd': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,nvrhmxnxlw,19,Base Module,HR-11 Base Module
ModuleX,Ground,"{'t': 5, 'i': 4, 'a': 3, 'e': 2, 'b': 2, 'u': 2, 'r': 2, 'n': 2, 'y': 1, 'd': 1, 's': 1, 'l': 1, 'p': 1, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, 'g': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0}",2020,3,14,wnllvqj,27,Base Module,XI-24 Base Module
ModuleX,Ground,"{'t': 3, 'u': 2, 'c': 2, 'p': 2, 'o': 2, 'n': 2, 'y': 1, 'a': 1, 'e': 1, 's': 1, 'b': 1, 'i': 1, 'r': 1, 'h': 0, '5': 0, 'd': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,tvtzzzkzw,20,Base Module,VT-46 Base Module
ModuleX,Ground,"{'t': 6, 'a': 3, 'i': 3, 'u': 3, 'e': 2, 'b': 2, 'r': 2, 'y': 1, 'd': 1, 's': 1, 'l': 1, 'p': 1, 'o': 1, 'n': 1, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, 'g': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,jhwwlmvzsvr,28,Base Module,YY-13 Base Module
ModuleX,Ground,"{'t': 3, 'a': 3, 'd': 2, 'i': 2, 'u': 2, 'm': 2, 'o': 2, 'n': 2, 'y': 1, 'e': 1, 's': 1, 'b': 1, 'c': 1, 'r': 1, 'l': 1, 'p': 1, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,qpqszzlrzshq,26,Base Module,HT-43 Base Module
ModuleX,Ground,"{'c': 3, 't': 2, 'o': 2, 'n': 2, 'a': 1, 'e': 1, 's': 1, 'q': 1, 'i': 1, 'p': 1, 'y': 0, 'h': 0, '5': 0, 'd': 0, '0': 0, 'b': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, 'r': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,hrpwtvppnq,15,Base Module,HV-44 Base Module
ModuleX,Ground,"{'a': 8, 'n': 8, 'd': 7, 'i': 6, 'o': 5, 'e': 4, 's': 4, 'g': 4, 't': 3, 'p': 3, 'u': 2, 'c': 2, 'r': 2, 'l': 2, 'y': 1, 'h': 1, 'b': 1, 'v': 1, 'z': 1, 'w': 1, '5': 0, '0': 0, 'q': 0, 'k': 0, '1': 0, '9': 0, '6': 0, '8': 0, 'f': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,hqmvqnpplp,66,Base Module,HX-55 Base Module
ModuleX,Ground,"{'n': 9, 'a': 8, 'd': 7, 'i': 6, 'o': 6, 'e': 4, 'c': 4, 'g': 4, 't': 3, 's': 3, 'p': 3, 'u': 2, 'r': 2, 'l': 2, 'y': 1, 'h': 1, 'b': 1, 'v': 1, 'z': 1, 'w': 1, '5': 0, '0': 0, 'q': 0, 'k': 0, '1': 0, '9': 0, '6': 0, '8': 0, 'f': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,ttxnnrpvsnw,69,Base Module,IW-22 Base Module
ModuleX,Ground,"{'s': 3, 'y': 2, 't': 2, 'e': 2, 'c': 2, 'p': 2, 'i': 1, 'u': 1, 'r': 1, 'o': 1, 'h': 0, '5': 0, 'a': 0, 'd': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'n': 0}",2020,3,14,qhnshhvnl,17,Base Module,RH-11 Base Module
Lunarex,Ground,"{'t': 69, 'e': 69, 'i': 57, 'o': 56, 'a': 47, 'n': 44, 's': 34, 'c': 34, 'l': 29, 'r': 26, 'h': 24, 'u': 19, 'y': 16, 'd': 16, 'g': 15, 'm': 14, 'p': 11, 'f': 10, 'b': 9, 'w': 8, 'v': 5, 'q': 3, 'x': 3, '5': 0, '0': 0, 'k': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, '2': 0, '4': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,vlzjzljmvw,618,Gascogine-12,WS-53 Gascogine-12
Lunarex,Ground,"{'e': 127, 't': 96, 'r': 66, 'n': 61, 'i': 59, 'o': 59, 'a': 56, 'c': 50, 's': 48, 'd': 27, 'l': 25, 'p': 25, 'u': 23, 'g': 23, 'h': 21, 'y': 15, 'f': 14, 'v': 10, 'm': 10, 'w': 10, 'k': 8, 'x': 4, 'q': 2, 'z': 2, '5': 0, '0': 0, 'b': 0, '1': 0, '9': 0, '6': 0, '8': 0, '2': 0, '4': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,zxxjzkswq,841,Gascogine-12,XY-36 Gascogine-12
Lunarex,Ground,"{'e': 44, 't': 30, 'i': 29, 'c': 26, 'a': 23, 'n': 23, 'o': 21, 'r': 19, 's': 18, 'd': 17, 'h': 10, 'l': 10, 'p': 10, 'y': 8, 'v': 8, 'u': 5, 'x': 4, 'm': 4, 'q': 3, 'k': 3, 'f': 3, 'g': 3, '0': 2, '8': 2, 'w': 2, '5': 0, 'b': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '2': 0, '4': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,mjlxjvzvlkwwv,327,Gascogine-12,RY-55 Gascogine-12
Lunarex,Ground,"{'e': 55, 'c': 37, 'n': 28, 't': 27, 'a': 25, 'i': 25, 's': 24, 'o': 23, 'r': 22, 'l': 14, 'd': 9, 'f': 9, 'h': 8, 'p': 8, 'u': 7, 'g': 7, 'w': 7, 'k': 6, 'v': 6, 'm': 5, 'y': 2, '5': 0, '0': 0, 'b': 0, 'q': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, '2': 0, '4': 0, 'x': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,rrspww,354,Gascogine-12,WS-21 Gascogine-12
Lunarex,Ground,"{'e': 77, 't': 46, 'a': 46, 'r': 45, 'c': 43, 'n': 37, 's': 36, 'i': 36, 'o': 35, 'l': 18, 'f': 17, 'd': 15, 'p': 13, 'u': 12, 'g': 11, 'h': 10, 'k': 9, 'y': 7, 'm': 6, 'w': 6, 'v': 3, 'q': 1, 'x': 1, '5': 0, '0': 0, 'b': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, '2': 0, '4': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,rzljwwpknvw,530,Gascogine-12,IV-52 Gascogine-12
ModuleX,Ground,"{'t': 2, 'h': 2, 'e': 2, 'i': 2, 'p': 2, 'n': 2, 'r': 1, 'g': 1, 'l': 1, 'y': 0, '5': 0, 'a': 0, 'd': 0, 's': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, 'c': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0}",2020,3,14,lhjtzmvnmjq,15,Base Module,YX-15 Base Module
ModuleX,Ground,"{'e': 5, 'c': 4, 'r': 4, 't': 3, 'a': 3, 's': 2, 'p': 2, 'o': 2, 'n': 2, 'd': 1, 'b': 1, 'v': 1, 'i': 1, 'f': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,mkxxswzprjq,32,Base Module,RH-43 Base Module
ModuleX,Ground,"{'e': 2, 's': 2, 'c': 2, 'n': 2, 't': 1, 'u': 1, 'p': 1, 'm': 1, 'o': 1, 'y': 0, 'h': 0, '5': 0, 'a': 0, 'd': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'i': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'r': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,qhqvxhtw,13,Base Module,WY-62 Base Module
ModuleX,Ground,"{'t': 4, 'a': 4, 'e': 3, 'i': 3, 'b': 2, 'u': 2, 'r': 2, 'l': 2, 'y': 1, 'd': 1, 's': 1, 'v': 1, 'n': 1, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, 'g': 0, '2': 0, '4': 0, 'p': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0}",2020,3,14,mtmtlzrq,27,Base Module,XX-21 Base Module
ModuleX,Ground,"{'s': 2, 'c': 2, 't': 1, 'a': 1, 'd': 1, 'e': 1, 'i': 1, 'z': 1, 'r': 1, 'p': 1, 'w': 1, 'o': 1, 'n': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,htnmmxhrxlpz,15,Base Module,VW-62 Base Module
ModuleX,Ground,"{'e': 4, 'n': 4, 't': 3, 's': 3, 'c': 2, 'o': 2, 'd': 1, 'i': 1, 'r': 1, 'p': 1, 'x': 1, 'y': 0, 'h': 0, '5': 0, 'a': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,qvlxhspspnlhh,23,Base Module,RT-24 Base Module
ModuleX,Ground,"{'c': 3, 'a': 2, 'e': 2, 's': 2, 'l': 2, 'o': 2, 't': 1, 'h': 1, 'b': 1, 'r': 1, 'g': 1, 'p': 1, 'n': 1, 'y': 0, '5': 0, 'd': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'i': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,krjplnvw,20,Base Module,XY-62 Base Module
ModuleX,Ground,"{'c': 3, 'o': 3, 'a': 2, 'd': 2, 's': 2, 'm': 2, 'n': 2, 't': 1, 'e': 1, 'i': 1, 'g': 1, 'l': 1, 'p': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, 'r': 0, '2': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,kxxqpltzwtq,22,Base Module,XW-54 Base Module
ModuleX,Ground,"{'s': 3, 'a': 2, 'd': 2, 'm': 2, 'o': 2, 't': 1, 'e': 1, 'i': 1, 'c': 1, 'g': 1, 'l': 1, 'p': 1, 'n': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'f': 0, 'r': 0, '2': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,hvrpvwnwnhh,19,Base Module,IY-52 Base Module
ModuleX,Ground,"{'e': 3, 'i': 3, 'l': 3, 'o': 3, 'n': 3, 't': 2, 'a': 2, 'd': 2, 's': 2, 'c': 2, 'g': 2, 'm': 2, 'y': 1, 'b': 1, 'f': 1, 'p': 1, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'r': 0, '2': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,mjthvwtw,33,Base Module,WV-65 Base Module
ModuleX,Ground,"{'t': 3, 'a': 2, 'i': 2, 'c': 2, 'd': 1, 'e': 1, 's': 1, 'u': 1, 'r': 1, 'l': 1, 'p': 1, 'o': 1, 'n': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,kwphkkztwq,18,Base Module,TY-34 Base Module
ModuleX,Ground,"{'t': 3, 'a': 2, 's': 2, 'i': 2, 'd': 1, 'e': 1, 'u': 1, 'r': 1, 'l': 1, 'p': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, 'g': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0, 'n': 0}",2020,3,14,lhjvqkpzpljrs,15,Base Module,VW-64 Base Module
ModuleX,Ground,"{'c': 4, 'y': 2, 't': 2, 'e': 2, 's': 2, 'p': 2, 'o': 2, 'i': 1, 'u': 1, 'r': 1, 'n': 1, 'h': 0, '5': 0, 'a': 0, 'd': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,nnsrrrpnpw,20,Base Module,IT-62 Base Module
ModuleX,Ground,"{'e': 7, 't': 5, 'i': 4, 's': 3, 'r': 3, 'a': 2, 'u': 2, 'l': 2, 'o': 2, 'n': 2, 'd': 1, 'b': 1, 'f': 1, 'c': 1, 'x': 1, 'y': 0, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'g': 0, '2': 0, '4': 0, 'p': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,hjsvkmpsjjww,37,Base Module,SI-64 Base Module
ModuleX,Ground,"{'a': 4, 'd': 2, 'e': 2, 'i': 2, 'l': 2, 'm': 2, 'n': 2, 'y': 1, 't': 1, 's': 1, 'b': 1, 'v': 1, 'u': 1, 'c': 1, 'r': 1, 'o': 1, 'h': 0, '5': 0, '0': 0, 'q': 0, 'k': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, '4': 0, 'p': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,xnjxpthsnqwm,25,Base Module,IX-25 Base Module
ModuleX,Ground,"{'d': 2, 's': 2, 'i': 2, 'o': 2, 'y': 1, 't': 1, 'a': 1, 'e': 1, 'f': 1, 'g': 1, 'l': 1, 'p': 1, 'm': 1, 'h': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'u': 0, 'c': 0, 'r': 0, '2': 0, '4': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'n': 0}",2020,3,14,wkzwtwkszqjts,17,Base Module,HS-42 Base Module
ModuleX,Ground,"{'t': 7, 'e': 5, 'a': 4, 'i': 4, 'd': 2, 'r': 2, 'l': 2, 'n': 2, 'h': 1, 's': 1, 'b': 1, 'k': 1, 'u': 1, 'p': 1, 'y': 0, '5': 0, '0': 0, 'q': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, 'g': 0, '2': 0, '4': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0}",2020,3,14,hkjkjhlkj,34,Base Module,SY-34 Base Module
ModuleX,Ground,"{'t': 5, 's': 3, 'a': 2, 'u': 2, 'e': 1, 'b': 1, 'i': 1, 'r': 1, 'y': 0, 'h': 0, '5': 0, 'd': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'p': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0, 'n': 0}",2020,3,14,vjjqmjrq,16,Base Module,XH-11 Base Module
ModuleX,Ground,"{'e': 5, 't': 3, 'i': 3, 'n': 3, 'a': 2, 'u': 2, 'r': 2, 'g': 2, 's': 1, 'b': 1, 'v': 1, 'l': 1, 'y': 0, 'h': 0, '5': 0, 'd': 0, '0': 0, 'q': 0, 'k': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'c': 0, '2': 0, '4': 0, 'p': 0, 'x': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0, 'o': 0}",2020,3,14,qntvwkvhw,26,Base Module,VS-36 Base Module
ModuleX,Ground,"{'t': 4, 'e': 3, 'i': 2, 'u': 2, 'a': 1, 's': 1, 'b': 1, 'c': 1, 'r': 1, 'x': 1, 'o': 1, 'n': 1, 'y': 0, 'h': 0, '5': 0, 'd': 0, '0': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'g': 0, '2': 0, 'l': 0, '4': 0, 'p': 0, 'm': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,hqwjrxlks,19,Base Module,XS-45 Base Module
ModuleX,Ground,"{'d': 3, 'e': 2, 's': 2, 'c': 2, 'm': 2, 'h': 1, 'a': 1, 'u': 1, 'l': 1, 'o': 1, 'n': 1, 'y': 0, 't': 0, '5': 0, '0': 0, 'b': 0, 'q': 0, 'k': 0, 'v': 0, '1': 0, 'i': 0, 'z': 0, '9': 0, '6': 0, '8': 0, 'f': 0, 'r': 0, 'g': 0, '2': 0, '4': 0, 'p': 0, 'x': 0, 'w': 0, 'j': 0, '7': 0, '3': 0}",2020,3,14,vwrmrznxzq,17,Base Module,SV-21 Base Module
